"Name","Hometown","Year","Sport"
"Derrick Henry","Yulee, Fla.",2015,"football"
"Calvin Ridley","Fort Lauderdale, Fla.",2015,"football"
"Bradley Sylve","Port Sulphur, La.",2015,"football"
"Daylon Charlot","Patterson, La.",2015,"football"
"Eddie Jackson","Lauderdale Lakes, Fla.",2015,"football"
"Ronnie Clark","Calera, Ala.",2015,"football"
"Cyrus Jones","Baltimore, Md.",2015,"football"
"Hootie Jones","Monroe, La.",2015,"football"
"Tony Brown","Beaumont, Texas",2015,"football"
"Blake Barnett","Corona, Calif.",2015,"football"
"Da'Shawn Hand","Woodbridge, VA.",2015,"football"
"Bo Scarbrough","Northport, Ala.",2015,"football"
"Reuben Foster","Auburn, Ala.",2015,"football"
"Alec Morris","Allen,  Texas",2015,"football"
"Kendall Sheffield","Missouri City,                                                                Texas",2015,"football"
"David Cornwell","Norman, Okla.",2015,"football"
"ArDarius Stewart","Fultondale, Ala.",2015,"football"
"Jake Coker","Mobile, Ala.",2015,"football"
"Deionte Thompson","Orange, Texas",2015,"football"
"Ronnie Harrison","Tallahassee, Fla.",2015,"football"
"JK Scott","Denver, Colo.",2015,"football"
"Jamey Mosley","Mobile, Ala.",2015,"football"
"Richard Mullaney","Thousand Oaks, Calif.",2015,"football"
"Kenyan Drake","Powder Springs, Ga.",2015,"football"
"Cam Sims","Monroe, La.",2015,"football"
"Adonis Thomas","Lawrenceville, Ga.",2015,"football"
"Cooper Bateman","Murray, Utah",2015,"football"
"Reggie Ragland","Madison, Ala.",2015,"football"
"Shaun Dion Hamilton","Montgomery, Ala.",2015,"football"
"Maurice Smith","Sugar Land, Texas",2015,"football"
"Ryan Anderson","Daphne, Ala.",2015,"football"
"Jabriel Washington","Jackson, Tenn.",2015,"football"
"Geno Smith","Atlanta, Ga.",2015,"football"
"Dillon Lee","Buford, Ga.",2015,"football"
"Marlon Humphrey","Hoover, Ala.",2015,"football"
"Shawn Burgess-Becker","Coconut Creek,                                                                Fla.",2015,"football"
"Anthony Averett","Woodbury, N.J.",2015,"football"
"Minkah Fitzpatrick","Old Bridge, N.J.",2015,"football"
"Denzel Devall","Bastrop, La.",2015,"football"
"Keaton Anderson","Florence, Ala.",2015,"football"
"Xavian Marks","Rosenberg, Texas",2015,"football"
"Rashaan Evans","Auburn, Ala.",2015,"football"
"Derrick Gore","Syracuse, N.Y.",2015,"football"
"Anfernee Jennings","Dadeville, Ala.",2015,"football"
"Damien Harris","Richmond, Ky.",2015,"football"
"Nate Staskelunas","Greenville, N.C.",2015,"football"
"Walker Jones","Germantown, Tenn.",2015,"football"
"Thomas Woods","Birmingham, Ala.",2015,"football"
"Johnny Dwight","Rochelle, Ga.",2015,"football"
"Torin Marks","Rosenberg, Texas",2015,"football"
"Jonathan Rice","Madison, Ala.",2015,"football"
"Austin Johnson","Elba, Ala.",2015,"football"
"Paden Crowder","Vestavia Hills, Ala.",2015,"football"
"Joshua McMillon","Memphis, Tenn.",2015,"football"
"Brandon Turner","Birmingham, Ala.",2015,"football"
"Blaine Anderson","Charlotte, N.C.",2015,"football"
"Keith Holcombe","Tuscaloosa, Ala.",2015,"football"
"Jacob Parker","Meridianville, Ala.",2015,"football"
"Gussie Busch","St. Louis, Mo.",2015,"football"
"Lawrence Erekosima","Simpsonville, S.C.",2015,"football"
"Levi Wallace","Tucson, Ariz.",2015,"football"
"Hunter Bryant","Roswell, Ga.",2015,"football"
"Cedric Powell","Birmingham, Ala.",2015,"football"
"Derrick Garnett","Tuscaloosa, Ala.",2015,"football"
"Michael Nysewander","Hoover, Ala.",2015,"football"
"Bo Grant","Valley, Ala.",2015,"football"
"Christian Miller","Columbia, S.C.",2015,"football"
"Mekhi Brown","Columbus, Ga.",2015,"football"
"David D'Amico","Birmingham, Ala.",2015,"football"
"Brandon Moore","Cincinnati, Ohio",2015,"football"
"Alphonse Taylor","Mobile, Ala.",2015,"football"
"Jake Long","Vestavia Hills,                                                                Ala.",2015,"football"
"Dalvin Tomlinson","McDonough, Ga.",2015,"football"
"Cole Mazza","Bakersfield, Calif.",2015,"football"
"Brandon Kennedy","Wetumpka, Ala.",2015,"football"
"Tim Williams","Baton Rouge, La.",2015,"football"
"D.J. Pettway","Pensacola, Fla.",2015,"football"
"Alex Harrelson","Vestavia Hills, Ala.",2015,"football"
"Dallas Warmack","Atlanta, Ga.",2015,"football"
"Nolan Boatner","Gadsden, Ala.",2015,"football"
"Will Davis","Letohatchee, Ala.",2015,"football"
"J.C. Hassenauer","Woodbury, Minn.",2015,"football"
"Chris Posa","Commerce, Mich.",2015,"football"
"Lester Cotton Sr.","Tuscaloosa, Ala.",2015,"football"
"Joshua Casher","Mobile, Ala.",2015,"football"
"Isaac Luatua","La Mirada, Calif.",2015,"football"
"Joshua Frazier","Springdale, Ark.",2015,"football"
"Ryan Kelly","West Chester, Ohio",2015,"football"
"Ross Pierschbacher","Cedar Falls, Iowa",2015,"football"
"Richie Petitbon","Annapolis, Md.",2015,"football"
"Cam Robinson","Monroe, La.",2015,"football"
"Bradley Bozeman","Roanoke, Ala.",2015,"football"
"Dominick Jackson","Cupertino, Calif.",2015,"football"
"Matt Womack","Hernando, Miss.",2015,"football"
"Korren Kirven","Lynchburg,  Va.",2015,"football"
"Raheem Falkins","New Orleans, La.",2015,"football"
"Derek Kief","Cincinnati, Ohio",2015,"football"
"JaMichael Willis","Gardendale, Ala.",2015,"football"
"Ty Flournoy-Smith","Moultrie, Ga.",2015,"football"
"Hale Hentges","Jefferson City, Mo.",2015,"football"
"Truett Harris","Brentwood, Tenn.",2015,"football"
"A'Shawn Robinson","Forth Worth, Texas",2015,"football"
"Parker Barrineau","Northport, Ala.",2015,"football"
"O.J. Howard","Prattville, Ala.",2015,"football"
"Brandon Greene","Ellenwood, Ga.",2015,"football"
"Bernel Jones","Montgomery, Ala.",2015,"football"
"Armani Purifoye","Kingsland, Ga.",2015,"football"
"Jarran Reed","Goldsboro, N.C.",2015,"football"
"O.J. Smith","Bossier City, La.",2015,"football"
"Jonathan Allen","Leesburg, Va.",2015,"football"
"Dakota Ball","Lindale, Ga.",2015,"football"
"Da'Ron Payne","Birmingham, Ala.",2015,"football"
"Darren Lake","York, Ala.",2015,"football"
"Stephen Hodge","Akron, Ala.",2015,"football"
"Gunnar Raborn","Lafayette, La.",2015,"football"
"Adam Griffith","Calhoun, Ga.",2015,"football"
"Ben Davis","Gordo, Ala.",2016,"football"
"Robert Foster","Monaca, Pa.",2016,"football"
"Tony Brown","Beaumont, Texas",2016,"football"
"Jalen Hurts","Houston, Texas",2016,"football"
"Calvin Ridley","Fort Lauderdale, Fla.",2016,"football"
"Eddie Jackson","Lauderdale Lakes, Fla.",2016,"football"
"Shyheim Carter","Kentwood, La.",2016,"football"
"Ronnie Clark","Calera, Ala.",2016,"football"
"Hootie Jones","Monroe, La.",2016,"football"
"Trevon Diggs","Gaithersburg, Md.",2016,"football"
"Jared Mayden","Sachse, Texas",2016,"football"
"Da'Shawn Hand","Woodbridge, VA.",2016,"football"
"Bo Scarbrough","Northport, Ala.",2016,"football"
"Reuben Foster","Auburn, Ala.",2016,"football"
"Gehrig Dieter","South Bend, Ind.",2016,"football"
"David Cornwell","Norman, Okla.",2016,"football"
"Nigel Knott","Madison, Miss.",2016,"football"
"ArDarius Stewart","Fultondale, Ala.",2016,"football"
"Deionte Thompson","Orange, Texas",2016,"football"
"Ronnie Harrison","Tallahassee, Fla.",2016,"football"
"JK Scott","Denver, Colo.",2016,"football"
"Jamey Mosley","Mobile, Ala.",2016,"football"
"T.J. Simmons","Pinson, Ala.",2016,"football"
"Cam Sims","Monroe, La.",2016,"football"
"Cooper Bateman","Murray, Utah",2016,"football"
"Shawn Jennings","Dadeville, Ala.",2016,"football"
"Xavian Marks","Rosenberg, Texas",2016,"football"
"Montana Murphy","Southlake, Texas",2016,"football"
"Shaun Dion Hamilton","Montgomery, Ala.",2016,"football"
"B.J. Emmons","Morganton, N.C.",2016,"football"
"D.J. Lewis","Birmingham, Ala.",2016,"football"
"Ryan Anderson","Daphne, Ala.",2016,"football"
"Aaron Robinson","Deerfield Beach, Fla.",2016,"football"
"Terrell Lewis","Washington, D.C.",2016,"football"
"Josh Jacobs","Tulsa, Okla.",2016,"football"
"Marlon Humphrey","Hoover, Ala.",2016,"football"
"Derrick Gore","Syracuse, N.Y.",2016,"football"
"Anthony Averett","Woodbury, N.J.",2016,"football"
"Minkah Fitzpatrick","Old Bridge, N.J.",2016,"football"
"Mack Wilson","Montgomery, Ala.",2016,"football"
"Keaton Anderson","Florence, Ala.",2016,"football"
"Rashaan Evans","Auburn, Ala.",2016,"football"
"Anfernee Jennings","Dadeville, Ala.",2016,"football"
"Damien Harris","Richmond, Ky.",2016,"football"
"Nate Staskelunas","Greenville, N.C.",2016,"football"
"Torin Marks","Rosenberg, Texas",2016,"football"
"Thomas Woods","Birmingham, Ala.",2016,"football"
"Johnny Dwight","Rochelle, Ga.",2016,"football"
"Donavan Mosley","San Antonio, Texas",2016,"football"
"Jonathan Rice","Madison, Ala.",2016,"football"
"Austin Johnson","Elba, Ala.",2016,"football"
"Levi Wallace","Tucson, Ariz.",2016,"football"
"Joshua McMillon","Memphis, Tenn.",2016,"football"
"Blaine Anderson","Charlotte, N.C.",2016,"football"
"Parker Bearden","Bessemer, Ala.",2016,"football"
"Keith Holcombe","Tuscaloosa, Ala.",2016,"football"
"Jacob Parker","Meridianville, Ala.",2016,"football"
"Lawrence Erekosima","Simpsonville, S.C.",2016,"football"
"Dakota Ball","Lindale, Ga.",2016,"football"
"Avery Reid","Oneonta, Ala.",2016,"football"
"Hunter Bryant","Roswell, Ga.",2016,"football"
"Bo Grant","Valley, Ala.",2016,"football"
"Derrick Garnett","Tuscaloosa, Ala.",2016,"football"
"Christian Miller","Columbia, S.C.",2016,"football"
"Josh Pugh","Chelsea, Ala.",2016,"football"
"Mekhi Brown","Columbus, Ga.",2016,"football"
"Vohn Keith Jr.","Mobile, Ala.",2016,"football"
"Alphonse Taylor","Mobile, Ala.",2016,"football"
"Jake Long","Vestavia Hills,                                                                Ala.",2016,"football"
"Scott Meyer","Alpharetta, Ga.",2016,"football"
"Ryan Parris","Madison, Ala.",2016,"football"
"Dalvin Tomlinson","McDonough, Ga.",2016,"football"
"Cole Mazza","Bakersfield, Calif.",2016,"football"
"Brandon Kennedy","Wetumpka, Ala.",2016,"football"
"Tim Williams","Baton Rouge, La.",2016,"football"
"Daniel Powell","Aliceville, Ala.",2016,"football"
"Dallas Warmack","Atlanta, Ga.",2016,"football"
"Jacob Probasco","Plainsboro, N.J.",2016,"football"
"Will Davis","Letohatchee, Ala.",2016,"football"
"J.C. Hassenauer","Woodbury, Minn.",2016,"football"
"Brandon Moore","Cincinnati, Ohio",2016,"football"
"Deonte Brown","Decatur, Ala.",2016,"football"
"Lester Cotton Sr.","Tuscaloosa, Ala.",2016,"football"
"Joshua Casher","Mobile, Ala.",2016,"football"
"Joshua Frazier","Springdale, Ark.",2016,"football"
"Ross Pierschbacher","Cedar Falls, Iowa",2016,"football"
"Richie Petitbon","Annapolis, Md.",2016,"football"
"Jonah Williams","Folsom, Calif.",2016,"football"
"Cam Robinson","Monroe, La.",2016,"football"
"Bradley Bozeman","Roanoke, Ala.",2016,"football"
"Scott Lashley","West Point, Miss.",2016,"football"
"Matt Womack","Hernando, Miss.",2016,"football"
"Korren Kirven","Lynchburg,  Va.",2016,"football"
"Chris Owens","Arlington, Texas",2016,"football"
"Raheem Falkins","New Orleans, La.",2016,"football"
"Derek Kief","Cincinnati, Ohio",2016,"football"
"Irv Smith Jr.","New Orleans, La.",2016,"football"
"Cam Stewart","San Jose, Calif.",2016,"football"
"Hale Hentges","Jefferson City, Mo.",2016,"football"
"Donnie Lee Jr.","Northport, Ala.",2016,"football"
"Truett Harris","Brentwood, Tenn.",2016,"football"
"Miller Forristall","Cartersville, Ga.",2016,"football"
"O.J. Howard","Prattville, Ala.",2016,"football"
"Brandon Greene","Ellenwood, Ga.",2016,"football"
"Armani Purifoye","Kingsland, Ga.",2016,"football"
"Jamar King","Detroit, Mich.",2016,"football"
"O.J. Smith","Bossier City, La.",2016,"football"
"Andy Pappanastos","Montgomery, Ala.",2016,"football"
"Quinnen Williams","Birmingham, Ala.",2016,"football"
"Jonathan Allen","Leesburg, Va.",2016,"football"
"Da'Ron Payne","Birmingham, Ala.",2016,"football"
"Brannon Satterfield","Austin, Texas",2016,"football"
"Raekwon Davis","Meridian, Miss.",2016,"football"
"Adam Griffith","Calhoun, Ga.",2016,"football"
"Ben Davis","Gordo, Ala.",2017,"football"
"Robert Foster","Monaca, Pa.",2017,"football"
"Tony Brown","Beaumont, Texas",2017,"football"
"Jalen Hurts","Houston, Texas",2017,"football"
"Calvin Ridley","Fort Lauderdale, Fla.",2017,"football"
"Daniel Wright","Fort Lauderdale, Fla.",2017,"football"
"Christopher Allen","Baton Rouge, La.",2017,"football"
"Jerry Jeudy","Deerfield Beach, Fla.",2017,"football"
"Shyheim Carter","Kentwood, La.",2017,"football"
"Ronnie Clark","Calera, Ala.",2017,"football"
"Hootie Jones","Monroe, La.",2017,"football"
"DeVonta Smith","Amite, La.",2017,"football"
"Trevon Diggs","Gaithersburg, Md.",2017,"football"
"Josh Jacobs","Tulsa, Okla.",2017,"football"
"Da'Shawn Hand","Woodbridge, VA.",2017,"football"
"Bo Scarbrough","Northport, Ala.",2017,"football"
"Mac Jones","Jacksonville, Fla.",2017,"football"
"JK Scott","Denver, Colo.",2017,"football"
"Henry Ruggs III","Montgomery, Ala.",2017,"football"
"Andy Pappanastos","Montgomery, Ala.",2017,"football"
"Chadarius Townsend","Tanner, Ala.",2017,"football"
"Nigel Knott","Madison, Miss.",2017,"football"
"Tua Tagovailoa","Ewa Beach, Hawai'i",2017,"football"
"Tyrell Shavers","Lewisville, Texas",2017,"football"
"Deionte Thompson","Orange, Texas",2017,"football"
"Ronnie Harrison","Tallahassee, Fla.",2017,"football"
"Kyle Edwards","Springfield, Va.",2017,"football"
"Jamey Mosley","Mobile, Ala.",2017,"football"
"Cam Sims","Monroe, La.",2017,"football"
"Austin Johnson","Elba, Ala.",2017,"football"
"Dylan Moses","Alexandria, La.",2017,"football"
"Montana Murphy","Southlake, Texas",2017,"football"
"Xavian Marks","Rosenberg, Texas",2017,"football"
"Shaun Dion Hamilton","Montgomery, Ala.",2017,"football"
"Jared Mayden","Sachse, Texas",2017,"football"
"Najee Harris","Antioch, Calif.",2017,"football"
"D.J. Lewis","Birmingham, Ala.",2017,"football"
"Terrell Lewis","Washington, D.C.",2017,"football"
"Brian Robinson Jr.","Tuscaloosa, Ala.",2017,"football"
"Xavier McKinney","Roswell, Ga.",2017,"football"
"Kyriq McDonald","Madison, Ala.",2017,"football"
"Anthony Averett","Woodbury, N.J.",2017,"football"
"Minkah Fitzpatrick","Old Bridge, N.J.",2017,"football"
"Daniel Skehan","Lancaster, Pa.",2017,"football"
"Mack Wilson","Montgomery, Ala.",2017,"football"
"Keaton Anderson","Florence, Ala.",2017,"football"
"Rashaan Evans","Auburn, Ala.",2017,"football"
"Swade Hutchinson","Atlanta, Ga.",2017,"football"
"Anfernee Jennings","Dadeville, Ala.",2017,"football"
"Damien Harris","Richmond, Ky.",2017,"football"
"Markail Benton","Phenix City, Ala.",2017,"football"
"Mac Hereford","Birmingham, Ala.",2017,"football"
"Donavan Mosley","San Antonio, Texas",2017,"football"
"Jonathan Rice","Madison, Ala.",2017,"football"
"Zavier Mapp","Thomasville, Ala.",2017,"football"
"Levi Wallace","Tucson, Ariz.",2017,"football"
"Giles Amos","Perry, Ga.",2017,"football"
"Joshua McMillon","Memphis, Tenn.",2017,"football"
"Keith Holcombe","Tuscaloosa, Ala.",2017,"football"
"Jacob Parker","Meridianville, Ala.",2017,"football"
"Parker Bearden","Bessemer, Ala.",2017,"football"
"VanDarius Cowan","Palm Beach Gardens, Fla.",2017,"football"
"Kedrick James","Waco, Texas",2017,"football"
"Hunter Bryant","Roswell, Ga.",2017,"football"
"Thomas Fletcher","Georgetown, Texas",2017,"football"
"Bo Grant","Valley, Ala.",2017,"football"
"Joseph Harvey","Tyrone, Ga.",2017,"football"
"Christian Miller","Columbia, S.C.",2017,"football"
"Isaiah Buggs","Ruston, La.",2017,"football"
"Hunter Brannon","Cullman, Ala.",2017,"football"
"Vohn Keith Jr.","Mobile, Ala.",2017,"football"
"Tucker Riddick","Alcoa, Tenn.",2017,"football"
"Scott Meyer","Alpharetta, Ga.",2017,"football"
"Ryan Parris","Madison, Ala.",2017,"football"
"Brandon Kennedy","Wetumpka, Ala.",2017,"football"
"Ryan Burns","Dallas, Ga.",2017,"football"
"Daniel Powell","Aliceville, Ala.",2017,"football"
"Dallas Warmack","Atlanta, Ga.",2017,"football"
"Kendall Randolph","Madison, Ala.",2017,"football"
"J.C. Hassenauer","Woodbury, Minn.",2017,"football"
"Deonte Brown","Decatur, Ala.",2017,"football"
"Lester Cotton Sr.","Tuscaloosa, Ala.",2017,"football"
"Joshua Casher","Mobile, Ala.",2017,"football"
"Taylor Wilson","Huntington Beach, Calif.",2017,"football"
"Joshua Frazier","Springdale, Ark.",2017,"football"
"Alex Leatherwood","Pensacola, Fla.",2017,"football"
"Ross Pierschbacher","Cedar Falls, Iowa",2017,"football"
"Richie Petitbon","Annapolis, Md.",2017,"football"
"Jonah Williams","Folsom, Calif.",2017,"football"
"Jedrick Wills Jr.","Lexington, Ky.",2017,"football"
"Bradley Bozeman","Roanoke, Ala.",2017,"football"
"Scott Lashley","West Point, Miss.",2017,"football"
"Matt Womack","Hernando, Miss.",2017,"football"
"Elliot Baker","San Francisco, Calif.",2017,"football"
"Chris Owens","Arlington, Texas",2017,"football"
"Derek Kief","Cincinnati, Ohio",2017,"football"
"Irv Smith Jr.","New Orleans, La.",2017,"football"
"Cam Stewart","San Jose, Calif.",2017,"football"
"Hale Hentges","Jefferson City, Mo.",2017,"football"
"Miller Forristall","Cartersville, Ga.",2017,"football"
"Major Tennison","Flint, Texas",2017,"football"
"LaBryan Ray","Madison, Ala.",2017,"football"
"Jamar King","Detroit, Mich.",2017,"football"
"Quinnen Williams","Birmingham, Ala.",2017,"football"
"Phidarian Mathis","Wisner, La.",2017,"football"
"Da'Ron Payne","Birmingham, Ala.",2017,"football"
"Johnny Dwight","Rochelle, Ga.",2017,"football"
"Brannon Satterfield","Austin, Texas",2017,"football"
"Mike Bernier","Madison, Ala.",2017,"football"
"Joseph Bulovas","Mandeville, La.",2017,"football"
"Preston Knight","Prattville, Ala.",2017,"football"
"Raekwon Davis","Meridian, Miss.",2017,"football"
"Ben Davis","Gordo, Ala.",2018,"football"
"Jalen Hurts","Houston, Texas",2018,"football"
"Patrick Surtain II","Plantation, Fla.",2018,"football"
"Daniel Wright","Fort Lauderdale, Fla.",2018,"football"
"Christopher Allen","Baton Rouge, La.",2018,"football"
"Jerry Jeudy","Deerfield Beach, Fla.",2018,"football"
"Saivion Smith","Tampa, Fla.",2018,"football"
"Shyheim Carter","Kentwood, La.",2018,"football"
"Ronnie Clark","Calera, Ala.",2018,"football"
"DeVonta Smith","Amite, La.",2018,"football"
"Braxton Barker","Birmingham, Ala.",2018,"football"
"Trevon Diggs","Gaithersburg, Md.",2018,"football"
"Josh Jacobs","Tulsa, Okla.",2018,"football"
"Eyabi Anoma","Baltimore, Md.",2018,"football"
"Xavier Williams","Hollywood, Fla.",2018,"football"
"Mac Jones","Jacksonville, Fla.",2018,"football"
"Ale Kaho","Reno, Nev.",2018,"football"
"Henry Ruggs III","Montgomery, Ala.",2018,"football"
"Skyler DeLong","Fort Mill, S.C.",2018,"football"
"Chadarius Townsend","Tanner, Ala.",2018,"football"
"Nigel Knott","Madison, Miss.",2018,"football"
"Tua Tagovailoa","Ewa Beach, Hawai'i",2018,"football"
"Tyrell Shavers","Lewisville, Texas",2018,"football"
"Deionte Thompson","Orange, Texas",2018,"football"
"Xavier McKinney","Roswell, Ga.",2018,"football"
"Kyle Edwards","Springfield, Va.",2018,"football"
"Jamey Mosley","Mobile, Ala.",2018,"football"
"Jaylen Waddle","Houston, Texas",2018,"football"
"Slade Bolden","West Monroe, La.",2018,"football"
"Layne Hatcher","Little Rock, Ark.",2018,"football"
"Xavian Marks","Rosenberg, Texas",2018,"football"
"Cameron Latu","Salt Lake City, Utah",2018,"football"
"Jared Mayden","Sachse, Texas",2018,"football"
"Jalyn Armour-Davis","Mobile, Ala.",2018,"football"
"Najee Harris","Antioch, Calif.",2018,"football"
"Jarez Parks","Fellsmere, Fla.",2018,"football"
"Terrell Lewis","Washington, D.C.",2018,"football"
"Brian Robinson Jr.","Tuscaloosa, Ala.",2018,"football"
"Eddie Smith","Slidell, La.",2018,"football"
"Kyriq McDonald","Madison, Ala.",2018,"football"
"Jerome Ford","Seffner, Fla.",2018,"football"
"Josh Jobe","Miami, Fla.",2018,"football"
"Austin Jones","Orlando, Fla.",2018,"football"
"Chris Herring","Tampa, Fla.",2018,"football"
"Mack Wilson","Montgomery, Ala.",2018,"football"
"Keaton Anderson","Florence, Ala.",2018,"football"
"Bryce Musso","New Orleans, La.",2018,"football"
"Jalen Jackson","Waldorf, Md.",2018,"football"
"Dylan Moses","Alexandria, La.",2018,"football"
"Anfernee Jennings","Dadeville, Ala.",2018,"football"
"Kendall Norris","Centreville, Ala.",2018,"football"
"Brandon Bishop","Tuscaloosa, Ala.",2018,"football"
"Damien Harris","Richmond, Ky.",2018,"football"
"D.J. Lewis","Birmingham, Ala.",2018,"football"
"De'Marquise Lockridge","Columbia, Tenn.",2018,"football"
"Markail Benton","Phenix City, Ala.",2018,"football"
"Mac Hereford","Birmingham, Ala.",2018,"football"
"Dalton Adkison","New Brockton, Ala.",2018,"football"
"Donavan Mosley","San Antonio, Texas",2018,"football"
"Sean Kelly","Cary, N.C.",2018,"football"
"Giles Amos","Perry, Ga.",2018,"football"
"Joshua McMillon","Memphis, Tenn.",2018,"football"
"Jaylen Moody","Conway, S.C.",2018,"football"
"Daniel Powell","Aliceville, Ala.",2018,"football"
"Kedrick James","Waco, Texas",2018,"football"
"Cole Weaver","Lacey's Spring, Ala.",2018,"football"
"Thomas Fletcher","Georgetown, Texas",2018,"football"
"Christian Miller","Columbia, S.C.",2018,"football"
"Phidarian Mathis","Wisner, La.",2018,"football"
"Isaiah Buggs","Ruston, La.",2018,"football"
"Hunter Brannon","Cullman, Ala.",2018,"football"
"Wes Baumhower","Fairhope, Ala.",2018,"football"
"Scott Meyer","Alpharetta, Ga.",2018,"football"
"Ryan Parris","Madison, Ala.",2018,"football"
"Trae Drake","Roanoke, Ala.",2018,"football"
"William Cooper","Huntsville, Ala.",2018,"football"
"Emil Ekiyor Jr.","Indianapolis, Ind.",2018,"football"
"Preston Malone","Northport, Ala.",2018,"football"
"Joe Donald","Mountain Brook, Ala.",2018,"football"
"Christian Barmore","Philadelphia, Pa.",2018,"football"
"Kendall Randolph","Madison, Ala.",2018,"football"
"Alex Pearman","Alabaster, Ala.",2018,"football"
"Jackson Roby","Huntsville, Ala.",2018,"football"
"Deonte Brown","Decatur, Ala.",2018,"football"
"Lester Cotton Sr.","Tuscaloosa, Ala.",2018,"football"
"Joshua Casher","Mobile, Ala.",2018,"football"
"Galen Richardson","Marietta, Ga.",2018,"football"
"Alex Leatherwood","Pensacola, Fla.",2018,"football"
"Ross Pierschbacher","Cedar Falls, Iowa",2018,"football"
"Richie Petitbon","Annapolis, Md.",2018,"football"
"Jonah Williams","Folsom, Calif.",2018,"football"
"Jedrick Wills Jr.","Lexington, Ky.",2018,"football"
"Tommy Brown","Santa Ana, Calif.",2018,"football"
"Scott Lashley","West Point, Miss.",2018,"football"
"Matt Womack","Hernando, Miss.",2018,"football"
"Elliot Baker","San Francisco, Calif.",2018,"football"
"Chris Owens","Arlington, Texas",2018,"football"
"Michael Parker","Huntsville, Ala.",2018,"football"
"Derek Kief","Cincinnati, Ohio",2018,"football"
"Irv Smith Jr.","New Orleans, La.",2018,"football"
"John Parker","Huntsville, Ala.",2018,"football"
"Hale Hentges","Jefferson City, Mo.",2018,"football"
"Chris Golden","Germantown, Md.",2018,"football"
"Connor Adams","Sugar Land, Texas",2018,"football"
"Miller Forristall","Cartersville, Ga.",2018,"football"
"Major Tennison","Flint, Texas",2018,"football"
"LaBryan Ray","Madison, Ala.",2018,"football"
"Stephon Wynn Jr.","Anderson, S.C.",2018,"football"
"Tevita Musika","Milpitas, Calif.",2018,"football"
"Quinnen Williams","Birmingham, Ala.",2018,"football"
"Johnny Dwight","Rochelle, Ga.",2018,"football"
"Taylor Wilson","Huntington Beach, Calif.",2018,"football"
"Joseph Bulovas","Mandeville, La.",2018,"football"
"Mike Bernier","Madison, Ala.",2018,"football"
"Quindarius Watkins","Fort Stewart, Ga.",2018,"football"
"Raekwon Davis","Meridian, Miss.",2018,"football"
"Ben Davis","Gordo, Ala.",2019,"football"
"Keilan Robinson","Washington, D.C.",2019,"football"
"Patrick Surtain II","Plantation, Fla.",2019,"football"
"Daniel Wright","Fort Lauderdale, Fla.",2019,"football"
"Christopher Allen","Baton Rouge, La.",2019,"football"
"Jerry Jeudy","Deerfield Beach, Fla.",2019,"football"
"Shyheim Carter","Kentwood, La.",2019,"football"
"Taulia Tagovailoa","Ewa Beach, Hawai'i",2019,"football"
"DeVonta Smith","Amite, La.",2019,"football"
"Braxton Barker","Birmingham, Ala.",2019,"football"
"Trevon Diggs","Gaithersburg, Md.",2019,"football"
"Christian Harris","Baton Rouge, La.",2019,"football"
"John Metchie III","Brampton, Canada",2019,"football"
"Jordan Battle","Fort Lauderdale, Fla.",2019,"football"
"Xavier Williams","Hollywood, Fla.",2019,"football"
"Mac Jones","Jacksonville, Fla.",2019,"football"
"Scooby Carter","Mansfield, Texas",2019,"football"
"Henry Ruggs III","Montgomery, Ala.",2019,"football"
"Skyler DeLong","Fort Mill, S.C.",2019,"football"
"Chadarius Townsend","Tanner, Ala.",2019,"football"
"Tua Tagovailoa","Ewa Beach, Hawai'i",2019,"football"
"Tyrell Shavers","Lewisville, Texas",2019,"football"
"Brandon Turnage","Oxford, Miss.",2019,"football"
"Xavier McKinney","Roswell, Ga.",2019,"football"
"Paul Tyson","Trussville, Ala.",2019,"football"
"Jayden George","Indianapolis, Ind.",2019,"football"
"Will Reichard","Hoover, Ala.",2019,"football"
"Jaylen Waddle","Houston, Texas",2019,"football"
"Slade Bolden","West Monroe, La.",2019,"football"
"Jahleel Billingsley","Chicago, Ill.",2019,"football"
"Stone Hollenbach","Catawissa, Pa.",2019,"football"
"Cooper Bishop","Vestavia Hills, Ala.",2019,"football"
"DJ Douglas","Montgomery, Ala.",2019,"football"
"Ale Kaho","Reno, Nev.",2019,"football"
"Jared Mayden","Sachse, Texas",2019,"football"
"Jalyn Armour-Davis","Mobile, Ala.",2019,"football"
"Najee Harris","Antioch, Calif.",2019,"football"
"Jarez Parks","Fellsmere, Fla.",2019,"football"
"Terrell Lewis","Washington, D.C.",2019,"football"
"Brian Robinson Jr.","Tuscaloosa, Ala.",2019,"football"
"Eddie Smith","Slidell, La.",2019,"football"
"Marcus Banks","Houston, Texas",2019,"football"
"Trey Sanders","Port Saint Joe, Fla.",2019,"football"
"Jerome Ford","Seffner, Fla.",2019,"football"
"Joshua Robinson","Hoover, Ala.",2019,"football"
"Josh Jobe","Miami, Fla.",2019,"football"
"DeMarcco Hellams","Washington, D.C.",2019,"football"
"King Mwikuta","West Point, Ga.",2019,"football"
"Michael Collins","Montgomery, Ala.",2019,"football"
"A.J. Gates","Mountain Brook, Ala.",2019,"football"
"Jalen Jackson","Waldorf, Md.",2019,"football"
"Dylan Moses","Alexandria, La.",2019,"football"
"Anfernee Jennings","Dadeville, Ala.",2019,"football"
